﻿EARTHID,CENTERLON,CENTERLAT,CENTERX,CENTERY,LEFTLOST,REALLEFTLON,REALRIGHTLON,REALTOPLAT,REALBOTTOMLAT,ANGLEPER100LON,ANGLEPER100LAT
5729,159,-4.5,500000,-497594.50252586,12.7834274,156.00011514,162.00011514,-3,-6,0.00090067,0.00090431        
5730,159,-1.5,500000,-165861.79418815,1.7378567,156.00001561,162.00001561,0,-3,0.00089821,0.00090436          
5731,159,1.5,500000,165861.79418815,1.7378567,156.00001561,162.00001561,3,0,0.00089821,0.00090436             
5732,159,4.5,500000,497594.50252586,12.7834274,156.00011514,162.00011514,6,3,0.00090067,0.00090431            
5733,159,7.5,500000,829354.47331754,32.48521928,156.00029419,162.00029419,9,6,0.00090561,0.00090421           
5734,159,10.5,500000,1161159.55772507,56.06850236,156.00051197,162.00051197,12,9,0.00091312,0.00090407        
5735,159,13.5,500000,1493027.12455401,76.38115199,156.00070522,162.00070522,15,12,0.00092329,0.00090387       
5736,159,16.5,500000,1824973.87399879,83.90574542,156.00078559,162.00078559,18,15,0.00093628,0.00090364       
5737,159,19.5,500000,2157015.65802494,66.77590742,156.00063589,162.00063589,21,18,0.00095228,0.00090336       
5738,159,22.5,500000,2489167.30921038,10.79708313,156.0001049,162.0001049,24,21,0.00097154,0.00090304         
5739,159,25.5,500000,2821442.47981127,99.4719521,156.00098911,162.00098911,27,24,0.00099436,0.00090269        
5740,159,28.5,500000,3153853.4927457,14.03072666,156.00014327,162.00014327,30,27,0.00102115,0.0009023         
5741,159,31.5,500000,3486411.20610157,33.46660029,156.0003522,162.0003522,33,30,0.00105239,0.00090189         
5742,159,34.5,500000,3819124.89267168,34.5766259,156.00037643,162.00037643,36,33,0.00108867,0.00090146        
5743,159,37.5,500000,4152002.13589837,92.00830929,156.00104039,162.00104039,39,36,0.00113076,0.00090101       
5744,159,40.5,500000,4485048.7434723,78.31219901,156.00092378,162.00092378,42,39,0.00117961,0.00090054        
5745,159,43.5,500000,4818268.67967382,64.00073932,156.00079132,162.00079132,45,42,0.00123642,0.00090007       
5746,159,46.5,500000,5151664.0173716,17.6136281,156.00022946,162.00022946,48,45,0.00130275,0.0008996          
5747,159,49.5,500000,5485234.9104024,5.78988637,156.00007994,162.00007994,51,48,0.00138062,0.00089912         
5748,159,52.5,500000,5818979.58684792,93.34679988,156.00137472,162.00137472,54,51,0.00147271,0.00089866       
5749,159,55.5,500000,6152894.36350265,43.36583804,156.00068633,162.00068633,57,54,0.00158264,0.00089821       
5750,159,58.5,500000,6486973.68159123,17.28559012,156.00029652,162.00029652,60,57,0.00171544,0.00089778       
5751,159,61.5,500000,6821210.16354846,75.00168639,156.0014087,162.0014087,63,60,0.00187823,0.00089737         
5752,159,64.5,500000,7155594.69042272,74.9735918,156.00156059,162.00156059,66,63,0.00208153,0.00089698        
5753,159,67.5,500000,7490116.49920736,74.3380756,156.00174059,162.00174059,69,66,0.00234145,0.00089663        
5754,159,70.5,500000,7824763.29914969,29.02907273,156.00077916,162.00077916,72,69,0.00268406,0.00089631       
5755,159,73.5,500000,8159521.40583675,93.90356377,156.00296207,162.00296207,75,72,0.00315437,0.00089604       
5756,159,76.5,500000,8494375.89161647,22.87301296,156.00087774,162.00087774,78,75,0.00383744,0.0008958        
5757,159,79.5,500000,8829310.75068659,69.03981958,156.00339368,162.00339368,81,78,0.00491554,0.00089561       
5758,159,82.5,500000,9164309.07697639,84.83815949,156.00582211,162.00582211,84,81,0.00686261,0.00089546       
5759,159,85.5,500000,9499353.25276234,22.17852291,156.002532,162.002532,87,84,0.01141647,0.00089536           
5760,159,88.5,500000,9834425.14580183,32.59519388,156.01115331,162.01115331,90,87,0.03421765,0.00089531       
5801,165,-88.5,500000,-9834425.14580183,32.59519388,162.01115331,168.01115331,-87,-90,0.03421765,0.00089531   
5802,165,-85.5,500000,-9499353.25276234,22.17852291,162.002532,168.002532,-84,-87,0.01141647,0.00089536       
5803,165,-82.5,500000,-9164309.07697639,84.83815949,162.00582211,168.00582211,-81,-84,0.00686261,0.00089546   
5804,165,-79.5,500000,-8829310.75068659,69.03981958,162.00339368,168.00339368,-78,-81,0.00491554,0.00089561   
5805,165,-76.5,500000,-8494375.89161647,22.87301296,162.00087774,168.00087774,-75,-78,0.00383744,0.0008958    
5806,165,-73.5,500000,-8159521.40583675,93.90356377,162.00296207,168.00296207,-72,-75,0.00315437,0.00089604   
5807,165,-70.5,500000,-7824763.29914969,29.02907273,162.00077916,168.00077916,-69,-72,0.00268406,0.00089631   
5808,165,-67.5,500000,-7490116.49920736,74.3380756,162.00174059,168.00174059,-66,-69,0.00234145,0.00089663    
5809,165,-64.5,500000,-7155594.69042272,74.9735918,162.00156059,168.00156059,-63,-66,0.00208153,0.00089698    
5810,165,-61.5,500000,-6821210.16354846,75.00168639,162.0014087,168.0014087,-60,-63,0.00187823,0.00089737     
5811,165,-58.5,500000,-6486973.68159123,17.28559012,162.00029652,168.00029652,-57,-60,0.00171544,0.00089778   
5812,165,-55.5,500000,-6152894.36350265,43.36583804,162.00068633,168.00068633,-54,-57,0.00158264,0.00089821   
5813,165,-52.5,500000,-5818979.58684792,93.34679988,162.00137472,168.00137472,-51,-54,0.00147271,0.00089866   
5814,165,-49.5,500000,-5485234.9104024,5.78988637,162.00007994,168.00007994,-48,-51,0.00138062,0.00089912     
5815,165,-46.5,500000,-5151664.0173716,17.6136281,162.00022946,168.00022946,-45,-48,0.00130275,0.0008996      
5816,165,-43.5,500000,-4818268.67967382,64.00073932,162.00079132,168.00079132,-42,-45,0.00123642,0.00090007   
5817,165,-40.5,500000,-4485048.7434723,78.31219901,162.00092378,168.00092378,-39,-42,0.00117961,0.00090054    
5818,165,-37.5,500000,-4152002.13589837,92.00830929,162.00104039,168.00104039,-36,-39,0.00113076,0.00090101   
5819,165,-34.5,500000,-3819124.89267168,34.5766259,162.00037643,168.00037643,-33,-36,0.00108867,0.00090146    
5820,165,-31.5,500000,-3486411.20610157,33.46660029,162.0003522,168.0003522,-30,-33,0.00105239,0.00090189     
5821,165,-28.5,500000,-3153853.4927457,14.03072666,162.00014327,168.00014327,-27,-30,0.00102115,0.0009023     
5822,165,-25.5,500000,-2821442.47981127,99.4719521,162.00098911,168.00098911,-24,-27,0.00099436,0.00090269    
5823,165,-22.5,500000,-2489167.30921038,10.79708313,162.0001049,168.0001049,-21,-24,0.00097154,0.00090304     
5824,165,-19.5,500000,-2157015.65802494,66.77590742,162.00063589,168.00063589,-18,-21,0.00095228,0.00090336   
5825,165,-16.5,500000,-1824973.87399879,83.90574542,162.00078559,168.00078559,-15,-18,0.00093628,0.00090364   
5826,165,-13.5,500000,-1493027.12455401,76.38115199,162.00070522,168.00070522,-12,-15,0.00092329,0.00090387   
5827,165,-10.5,500000,-1161159.55772507,56.06850236,162.00051197,168.00051197,-9,-12,0.00091312,0.00090407    
5828,165,-7.5,500000,-829354.47331754,32.48521928,162.00029419,168.00029419,-6,-9,0.00090561,0.00090421       
5829,165,-4.5,500000,-497594.50252586,12.7834274,162.00011514,168.00011514,-3,-6,0.00090067,0.00090431        
5830,165,-1.5,500000,-165861.79418815,1.7378567,162.00001561,168.00001561,0,-3,0.00089821,0.00090436          
5831,165,1.5,500000,165861.79418815,1.7378567,162.00001561,168.00001561,3,0,0.00089821,0.00090436             
5832,165,4.5,500000,497594.50252586,12.7834274,162.00011514,168.00011514,6,3,0.00090067,0.00090431            
5833,165,7.5,500000,829354.47331754,32.48521928,162.00029419,168.00029419,9,6,0.00090561,0.00090421           
5834,165,10.5,500000,1161159.55772507,56.06850236,162.00051197,168.00051197,12,9,0.00091312,0.00090407        
5835,165,13.5,500000,1493027.12455401,76.38115199,162.00070522,168.00070522,15,12,0.00092329,0.00090387       
5836,165,16.5,500000,1824973.87399879,83.90574542,162.00078559,168.00078559,18,15,0.00093628,0.00090364       
5837,165,19.5,500000,2157015.65802494,66.77590742,162.00063589,168.00063589,21,18,0.00095228,0.00090336       
5838,165,22.5,500000,2489167.30921038,10.79708313,162.0001049,168.0001049,24,21,0.00097154,0.00090304         
5839,165,25.5,500000,2821442.47981127,99.4719521,162.00098911,168.00098911,27,24,0.00099436,0.00090269        
5840,165,28.5,500000,3153853.4927457,14.03072666,162.00014327,168.00014327,30,27,0.00102115,0.0009023         
5841,165,31.5,500000,3486411.20610157,33.46660029,162.0003522,168.0003522,33,30,0.00105239,0.00090189         
5842,165,34.5,500000,3819124.89267168,34.5766259,162.00037643,168.00037643,36,33,0.00108867,0.00090146        
5843,165,37.5,500000,4152002.13589837,92.00830929,162.00104039,168.00104039,39,36,0.00113076,0.00090101       
5844,165,40.5,500000,4485048.7434723,78.31219901,162.00092378,168.00092378,42,39,0.00117961,0.00090054        
5845,165,43.5,500000,4818268.67967382,64.00073932,162.00079132,168.00079132,45,42,0.00123642,0.00090007       
5846,165,46.5,500000,5151664.0173716,17.6136281,162.00022946,168.00022946,48,45,0.00130275,0.0008996          
5847,165,49.5,500000,5485234.9104024,5.78988637,162.00007994,168.00007994,51,48,0.00138062,0.00089912         
5848,165,52.5,500000,5818979.58684792,93.34679988,162.00137472,168.00137472,54,51,0.00147271,0.00089866       
5849,165,55.5,500000,6152894.36350265,43.36583804,162.00068633,168.00068633,57,54,0.00158264,0.00089821       
5850,165,58.5,500000,6486973.68159123,17.28559012,162.00029652,168.00029652,60,57,0.00171544,0.00089778       
5851,165,61.5,500000,6821210.16354846,75.00168639,162.0014087,168.0014087,63,60,0.00187823,0.00089737         
5852,165,64.5,500000,7155594.69042272,74.9735918,162.00156059,168.00156059,66,63,0.00208153,0.00089698        
5853,165,67.5,500000,7490116.49920736,74.3380756,162.00174059,168.00174059,69,66,0.00234145,0.00089663        
5854,165,70.5,500000,7824763.29914969,29.02907273,162.00077916,168.00077916,72,69,0.00268406,0.00089631       
5855,165,73.5,500000,8159521.40583675,93.90356377,162.00296207,168.00296207,75,72,0.00315437,0.00089604       
5856,165,76.5,500000,8494375.89161647,22.87301296,162.00087774,168.00087774,78,75,0.00383744,0.0008958        
5857,165,79.5,500000,8829310.75068659,69.03981958,162.00339368,168.00339368,81,78,0.00491554,0.00089561       
5858,165,82.5,500000,9164309.07697639,84.83815949,162.00582211,168.00582211,84,81,0.00686261,0.00089546       
5859,165,85.5,500000,9499353.25276234,22.17852291,162.002532,168.002532,87,84,0.01141647,0.00089536           
5860,165,88.5,500000,9834425.14580183,32.59519388,162.01115331,168.01115331,90,87,0.03421765,0.00089531       
5901,171,-88.5,500000,-9834425.14580183,32.59519388,168.01115331,174.01115331,-87,-90,0.03421765,0.00089531   
5902,171,-85.5,500000,-9499353.25276234,22.17852291,168.002532,174.002532,-84,-87,0.01141647,0.00089536       
5903,171,-82.5,500000,-9164309.07697639,84.83815949,168.00582211,174.00582211,-81,-84,0.00686261,0.00089546   
5904,171,-79.5,500000,-8829310.75068659,69.03981958,168.00339368,174.00339368,-78,-81,0.00491554,0.00089561   
5905,171,-76.5,500000,-8494375.89161647,22.87301296,168.00087774,174.00087774,-75,-78,0.00383744,0.0008958    
5906,171,-73.5,500000,-8159521.40583675,93.90356377,168.00296207,174.00296207,-72,-75,0.00315437,0.00089604   
5907,171,-70.5,500000,-7824763.29914969,29.02907273,168.00077916,174.00077916,-69,-72,0.00268406,0.00089631   
5908,171,-67.5,500000,-7490116.49920736,74.3380756,168.00174059,174.00174059,-66,-69,0.00234145,0.00089663    
5909,171,-64.5,500000,-7155594.69042272,74.9735918,168.00156059,174.00156059,-63,-66,0.00208153,0.00089698    
5910,171,-61.5,500000,-6821210.16354846,75.00168639,168.0014087,174.0014087,-60,-63,0.00187823,0.00089737     
5911,171,-58.5,500000,-6486973.68159123,17.28559012,168.00029652,174.00029652,-57,-60,0.00171544,0.00089778   
5912,171,-55.5,500000,-6152894.36350265,43.36583804,168.00068633,174.00068633,-54,-57,0.00158264,0.00089821   
5913,171,-52.5,500000,-5818979.58684792,93.34679988,168.00137472,174.00137472,-51,-54,0.00147271,0.00089866   
5914,171,-49.5,500000,-5485234.9104024,5.78988637,168.00007994,174.00007994,-48,-51,0.00138062,0.00089912     
5915,171,-46.5,500000,-5151664.0173716,17.6136281,168.00022946,174.00022946,-45,-48,0.00130275,0.0008996      
5916,171,-43.5,500000,-4818268.67967382,64.00073932,168.00079132,174.00079132,-42,-45,0.00123642,0.00090007   
5917,171,-40.5,500000,-4485048.7434723,78.31219901,168.00092378,174.00092378,-39,-42,0.00117961,0.00090054    
5918,171,-37.5,500000,-4152002.13589837,92.00830929,168.00104039,174.00104039,-36,-39,0.00113076,0.00090101   
5919,171,-34.5,500000,-3819124.89267168,34.5766259,168.00037643,174.00037643,-33,-36,0.00108867,0.00090146    
5920,171,-31.5,500000,-3486411.20610157,33.46660029,168.0003522,174.0003522,-30,-33,0.00105239,0.00090189     
5921,171,-28.5,500000,-3153853.4927457,14.03072666,168.00014327,174.00014327,-27,-30,0.00102115,0.0009023     
5922,171,-25.5,500000,-2821442.47981127,99.4719521,168.00098911,174.00098911,-24,-27,0.00099436,0.00090269    
5923,171,-22.5,500000,-2489167.30921038,10.79708313,168.0001049,174.0001049,-21,-24,0.00097154,0.00090304     
5924,171,-19.5,500000,-2157015.65802494,66.77590742,168.00063589,174.00063589,-18,-21,0.00095228,0.00090336   
5925,171,-16.5,500000,-1824973.87399879,83.90574542,168.00078559,174.00078559,-15,-18,0.00093628,0.00090364   
5926,171,-13.5,500000,-1493027.12455401,76.38115199,168.00070522,174.00070522,-12,-15,0.00092329,0.00090387   
5927,171,-10.5,500000,-1161159.55772507,56.06850236,168.00051197,174.00051197,-9,-12,0.00091312,0.00090407    
5928,171,-7.5,500000,-829354.47331754,32.48521928,168.00029419,174.00029419,-6,-9,0.00090561,0.00090421       
5929,171,-4.5,500000,-497594.50252586,12.7834274,168.00011514,174.00011514,-3,-6,0.00090067,0.00090431        
5930,171,-1.5,500000,-165861.79418815,1.7378567,168.00001561,174.00001561,0,-3,0.00089821,0.00090436          
5931,171,1.5,500000,165861.79418815,1.7378567,168.00001561,174.00001561,3,0,0.00089821,0.00090436             
5932,171,4.5,500000,497594.50252586,12.7834274,168.00011514,174.00011514,6,3,0.00090067,0.00090431            
5933,171,7.5,500000,829354.47331754,32.48521928,168.00029419,174.00029419,9,6,0.00090561,0.00090421           
5934,171,10.5,500000,1161159.55772507,56.06850236,168.00051197,174.00051197,12,9,0.00091312,0.00090407        
5935,171,13.5,500000,1493027.12455401,76.38115199,168.00070522,174.00070522,15,12,0.00092329,0.00090387       
5936,171,16.5,500000,1824973.87399879,83.90574542,168.00078559,174.00078559,18,15,0.00093628,0.00090364       
5937,171,19.5,500000,2157015.65802494,66.77590742,168.00063589,174.00063589,21,18,0.00095228,0.00090336       
5938,171,22.5,500000,2489167.30921038,10.79708313,168.0001049,174.0001049,24,21,0.00097154,0.00090304         
5939,171,25.5,500000,2821442.47981127,99.4719521,168.00098911,174.00098911,27,24,0.00099436,0.00090269        
5940,171,28.5,500000,3153853.4927457,14.03072666,168.00014327,174.00014327,30,27,0.00102115,0.0009023         
5941,171,31.5,500000,3486411.20610157,33.46660029,168.0003522,174.0003522,33,30,0.00105239,0.00090189         
5942,171,34.5,500000,3819124.89267168,34.5766259,168.00037643,174.00037643,36,33,0.00108867,0.00090146        
5943,171,37.5,500000,4152002.13589837,92.00830929,168.00104039,174.00104039,39,36,0.00113076,0.00090101       
5944,171,40.5,500000,4485048.7434723,78.31219901,168.00092378,174.00092378,42,39,0.00117961,0.00090054        
5945,171,43.5,500000,4818268.67967382,64.00073932,168.00079132,174.00079132,45,42,0.00123642,0.00090007       
5946,171,46.5,500000,5151664.0173716,17.6136281,168.00022946,174.00022946,48,45,0.00130275,0.0008996          
5947,171,49.5,500000,5485234.9104024,5.78988637,168.00007994,174.00007994,51,48,0.00138062,0.00089912         
5948,171,52.5,500000,5818979.58684792,93.34679988,168.00137472,174.00137472,54,51,0.00147271,0.00089866       
5949,171,55.5,500000,6152894.36350265,43.36583804,168.00068633,174.00068633,57,54,0.00158264,0.00089821       
5950,171,58.5,500000,6486973.68159123,17.28559012,168.00029652,174.00029652,60,57,0.00171544,0.00089778       
5951,171,61.5,500000,6821210.16354846,75.00168639,168.0014087,174.0014087,63,60,0.00187823,0.00089737         
5952,171,64.5,500000,7155594.69042272,74.9735918,168.00156059,174.00156059,66,63,0.00208153,0.00089698        
5953,171,67.5,500000,7490116.49920736,74.3380756,168.00174059,174.00174059,69,66,0.00234145,0.00089663        
5954,171,70.5,500000,7824763.29914969,29.02907273,168.00077916,174.00077916,72,69,0.00268406,0.00089631       
5955,171,73.5,500000,8159521.40583675,93.90356377,168.00296207,174.00296207,75,72,0.00315437,0.00089604       
5956,171,76.5,500000,8494375.89161647,22.87301296,168.00087774,174.00087774,78,75,0.00383744,0.0008958        
5957,171,79.5,500000,8829310.75068659,69.03981958,168.00339368,174.00339368,81,78,0.00491554,0.00089561       
5958,171,82.5,500000,9164309.07697639,84.83815949,168.00582211,174.00582211,84,81,0.00686261,0.00089546       
5959,171,85.5,500000,9499353.25276234,22.17852291,168.002532,174.002532,87,84,0.01141647,0.00089536           
5960,171,88.5,500000,9834425.14580183,32.59519388,168.01115331,174.01115331,90,87,0.03421765,0.00089531       
6001,177,-88.5,500000,-9834425.14580183,32.59519388,174.01115331,-179.98884669,-87,-90,0.03421765,0.00089531  
6002,177,-85.5,500000,-9499353.25276234,22.17852291,174.002532,-179.997468,-84,-87,0.01141647,0.00089536      
6003,177,-82.5,500000,-9164309.07697639,84.83815949,174.00582211,-179.99417789,-81,-84,0.00686261,0.00089546  
6004,177,-79.5,500000,-8829310.75068659,69.03981958,174.00339368,-179.99660632,-78,-81,0.00491554,0.00089561  
6005,177,-76.5,500000,-8494375.89161647,22.87301296,174.00087774,-179.99912226,-75,-78,0.00383744,0.0008958   
6006,177,-73.5,500000,-8159521.40583675,93.90356377,174.00296207,-179.99703793,-72,-75,0.00315437,0.00089604  
6007,177,-70.5,500000,-7824763.29914969,29.02907273,174.00077916,-179.99922084,-69,-72,0.00268406,0.00089631  
6008,177,-67.5,500000,-7490116.49920736,74.3380756,174.00174059,-179.99825941,-66,-69,0.00234145,0.00089663   
6009,177,-64.5,500000,-7155594.69042272,74.9735918,174.00156059,-179.99843941,-63,-66,0.00208153,0.00089698   
6010,177,-61.5,500000,-6821210.16354846,75.00168639,174.0014087,-179.9985913,-60,-63,0.00187823,0.00089737    
